A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW
0.077941044,0.070504171,0.060844363,0.048894034,0.03459091,0.017878387,-0.001294146,-0.022970988,-0.047189834,-0.073981499,-0.103369666,-0.13537066,-0.169993247,-0.207238452,-0.247099421,-0.289561292,-0.334601113,-0.382187782,-0.432282016,-0.484836362,-0.539795229,-0.597094957,-0.656663922,-0.718422667,-0.782284069,-0.848153534,-0.915929228,-0.985502335,-1.056757344,-1.129572366,-1.203819474,-1.279365076,-1.356070309,-1.433791448,-1.512380349,-1.591684905,-1.671549516,-1.751815578,-1.832321986,-1.912905649,-1.993402005,-2.073645556,-2.153470394,-2.232710742,-2.311201484,-2.388778696,-2.465280175,-2.540545957,-2.61441883
0.079148627,0.091220095,0.099907184,0.104991491,0.10627938,0.103604298,0.096828836,0.085846489,0.070583107,0.050998002,0.027084706,-0.001128635,-0.03357924,-0.070170036,-0.110770369,-0.155217073,-0.203315876,-0.254843129,-0.309547831,-0.367153927,-0.427362844,-0.489856234,-0.554298889,-0.620341778,-0.687625195,-0.755781946,-0.824440559,-0.893228472,-0.961775157,-1.029715155,-1.096690982,-1.162355878,-1.226376373,-1.28843465,-1.348230677,-1.405484103,-1.459935897,-1.511349728,-1.559513081,-1.604238105,-1.645362201,-1.682748353,-1.716285212,-1.745886949,-1.771492885,-1.793066918,-1.810596766,-1.824093039,-1.833588172
-0.000626071,-0.01693093,-0.035720265,-0.056563646,-0.07886408,-0.101887362,-0.12481274,-0.146804088,-0.16709795,-0.185101716,-0.200492263,-0.213303033,-0.223986275,-0.233437487,-0.242971209,-0.254241482,-0.269106147,-0.28944139,-0.316920646,-0.352779254,-0.397591845,-0.451092421,-0.512066447,-0.578339584,-0.646879044,-0.714011432,-0.775746754,-0.828183505,-0.867956553,-0.892679701,-0.901330226,-0.894524348,-0.874640911,-0.845765027,-0.813442547,-0.784257864,-0.765268975,-0.763352217,-0.784522056,-0.833296929,-0.912179399,-1.021308054,-1.158320714,-1.318445996,-1.494815704,-1.678967064,-1.861484273,-2.032715476,-2.183495506
0.003908535,-0.00134107,-0.008681903,-0.018260632,-0.030213426,-0.04466397,-0.061721519,-0.081479038,-0.104011434,-0.129373935,-0.157600612,-0.188703097,-0.2226695,-0.259463556,-0.299024016,-0.341264305,-0.386072448,-0.433311282,-0.482818951,-0.534409699,-0.587874931,-0.642984569,-0.69948866,-0.757119244,-0.815592447,-0.874610782,-0.933865642,-0.993039931,-1.051810834,-1.109852665,-1.166839776,-1.222449482,-1.276364971,-1.328278166,-1.377892492,-1.424925532,-1.469111521,-1.510203671,-1.547976271,-1.582226569,-1.612776393,-1.639473508,-1.66219268,-1.680836463,-1.69533568,-1.705649611,-1.711765883,-1.713700082,-1.711495086
0.072184933,0.081666382,0.087541608,0.089617592,0.087719481,0.081692158,0.071401678,0.056736563,0.037608942,0.013955517,-0.014261645,-0.047054503,-0.084408638,-0.126283032,-0.172610057,-0.223295663,-0.278219765,-0.337236823,-0.400176623,-0.466845232,-0.537026138,-0.610481549,-0.68695385,-0.766167199,-0.847829254,-0.931632999,-1.017258684,-1.104375823,-1.192645265,-1.281721306,-1.371253819,-1.4608904,-1.5502785,-1.639067523,-1.726910893,-1.813468052,-1.898406385,-1.98140306,-2.062146763,-2.140339329,-2.21569724,-2.287953004,-2.356856386,-2.422175505,-2.483697777,-2.541230707,-2.594602537,-2.643662732,-2.688282321
0.029423158,0.094702108,0.170753928,0.258146984,0.357299639,0.468426842,0.59148245,0.726100458,0.871539212,1.026633322,1.189758382,1.358813553,1.5312266,1.703984992,1.873695275,2.036671115,2.189048356,2.326923255,2.446507966,2.544295499,2.617225003,2.662837426,2.679411533,2.666070955,2.622854375,2.550743046,2.451642477,2.328318012,2.184287101,2.023673882,1.851034221,1.67116123,1.488882469,1.308860423,1.135407329,0.972324267,0.822772497,0.689182677,0.573204989,0.475700455,0.396771182,0.335825059,0.291668615,0.262620575,0.246638028,0.241447116,0.244670674,0.253946235,0.267029105
-0.006986446,-0.02129387,-0.031865699,-0.037894096,-0.039207529,-0.036446008,-0.031166569,-0.025850474,-0.023791751,-0.028859401,-0.045141551,-0.076497367,-0.126059115,-0.195739896,-0.285809838,-0.394602986,-0.518408043,-0.651578705,-0.786875216,-0.916020832,-1.030428522,-1.122028584,-1.184110491,-1.212084978,-1.204076842,-1.161274798,-1.08799047,-0.991410806,-0.881062867,-0.768042411,-0.664083753,-0.580564925,-0.527547128,-0.51294081,-0.541873804,-0.616312449,-0.734958104,-0.893412724,-1.084581582,-1.299261638,-1.52685178,-1.756116966,-1.97594117,-2.176012831,-2.347399098,-2.482979729,-2.577726057,-2.628823785,-2.635649466
0.002536744,0.036475429,0.071144995,0.10316559,0.129152169,0.146346901,0.15331887,0.15062514,0.141307875,0.131101186,0.128243179,0.142834126,0.185747532,0.267179109,0.394997305,0.573123244,0.80020306,1.068829456,1.365516104,1.671530754,1.964562933,2.221060602,2.418943222,2.540312371,2.573755804,2.515885818,2.371863353,2.154816759,1.884239751,1.583613731,1.277615498,0.989322087,0.737803538,0.536409398,0.391925559,0.304630944,0.269146206,0.275861602,0.312672919,0.366746719,0.426073669,0.48063852,0.523120727,0.54912389,0.557001323,0.547390007,0.522583158,0.485864811,0.440904785
0.003961412,-0.038542826,-0.082324185,-0.127244776,-0.173158319,-0.219910947,-0.267342094,-0.315285429,-0.363569866,-0.412020604,-0.460460221,-0.508709791,-0.556590019,-0.60392239,-0.650530313,-0.696240256,-0.740882859,-0.784294011,-0.82631589,-0.866797953,-0.905597855,-0.942582315,-0.97762789,-1.010621684,-1.041461953,-1.070058627,-1.096333731,-1.120221712,-1.141669657,-1.160637417,-1.177097632,-1.191035647,-1.202449342,-1.211348864,-1.217756276,-1.221705112,-1.223239873,-1.222415432,-1.219296398,-1.213956403,-1.206477363,-1.196948683,-1.185466445,-1.172132564,-1.157053938,-1.140341593,-1.122109822,-1.102475348,-1.081556498
-0.0247481,-0.010335135,0.009254262,0.033968103,0.063622545,0.09789719,0.136333687,0.178337857,0.223185428,0.270031394,0.317922884,0.365815318,0.412591508,0.457083299,0.498095207,0.534429482,0.564911949,0.588417952,0.603897717,0.610400462,0.607096612,0.593297535,0.568472276,0.532260884,0.484483992,0.425148441,0.354448846,0.272765136,0.180656164,0.078849653,-0.031771231,-0.150184244,-0.27524693,-0.405717445,-0.540276822,-0.677552095,-0.816139762,-0.954629033,-1.091624388,-1.225766998,-1.355754609,-1.480359579,-1.598444804,-1.708977329,-1.811039545,-1.903837892,-1.986709072,-2.059123834,-2.120688419
0.002794797,0.022279269,0.041039185,0.056462169,0.065725863,0.066121518,0.055417654,0.032211645,-0.00378987,-0.051618122,-0.10905979,-0.172864804,-0.239134307,-0.303846723,-0.363451446,-0.415439902,-0.458797276,-0.494247026,-0.524224732,-0.552554963,-0.583850299,-0.622699037,-0.672750493,-0.735837295,-0.81128659,-0.895562266,-0.982346556,-1.063113258,-1.128171805,-1.16808096,-1.175255256,-1.145530384,-1.079428179,-0.982876958,-0.867201462,-0.748293972,-0.645001541,-0.576894875,-0.561699683,-0.612749652,-0.736844444,-0.932857844,-1.191342724,-1.495234472,-1.821586201,-2.144106279,-2.436140877,-2.673675038,-2.837928541
0.004625373,0.039627182,0.074836058,0.107170941,0.133354127,0.150224757,0.155069052,0.145922706,0.121800279,0.082813341,0.03015299,-0.034068304,-0.107098758,-0.18591547,-0.267624492,-0.349829536,-0.43090674,-0.510133745,-0.587641609,-0.664185201,-0.740758206,-0.818108281,-0.896231552,-0.973939312,-1.048590128,-1.116065842,-1.171040394,-1.207548702,-1.219813762,-1.203240748,-1.155445073,-1.077155301,-0.972827978,-0.850833732,-0.723122054,-0.604341217,-0.510470703,-0.457103947,-0.457585553,-0.521247089,-0.651990049,-0.847430464,-1.098750076,-1.391303797,-1.705926923,-2.020785656,-2.313537235,-2.563524348,-2.75372909
-0.001656755,0.059771565,0.122000194,0.182478409,0.238390669,0.286753226,0.32452959,0.348760235,0.356700555,0.345960019,0.314634768,0.26142565,0.185733995,0.087728229,-0.031624209,-0.170563382,-0.326583402,-0.496518192,-0.676663233,-0.862927722,-1.051009488,-1.236583439,-1.41549319,-1.583935173,-1.738624781,-1.876935078,-1.997000236,-2.097777933,-2.179067508,-2.24148331,-2.286385451,-2.315772682,-2.332144333,-2.338339983,-2.337366629,-2.332223633,-2.325735489,-2.320401667,-2.318271389,-2.320849408,-2.329036701,-2.343107794,-2.362724136,-2.386980885,-2.414482647,-2.443442301,-2.471796057,-2.497327411,-2.517792656
0.022023596,0.031974474,0.039475398,0.044305525,0.046244674,0.045074421,0.040579214,0.032547521,0.020772998,0.005055667,-0.014796898,-0.038968384,-0.067632565,-0.100952136,-0.139077574,-0.182146025,-0.230280234,-0.283587512,-0.342158764,-0.406067566,-0.475369314,-0.550100448,-0.630277749,-0.715897723,-0.806936078,-0.90334729,-1.00506428,-1.111998181,-1.224038222,-1.34105172,-1.462884178,-1.589359504,-1.720280341,-1.855428504,-1.994565538,-2.137433385,-2.283755156,-2.433236009,-2.585564133,-2.740411823,-2.897436654,-3.056282729,-3.216582023,-3.377955783,-3.540016006,-3.702366967,-3.864606797,-4.026329101,-4.187124614
0.029429732,0.032296563,0.033216927,0.032113132,0.028910575,0.023538019,0.015927868,0.006016426,-0.006255835,-0.020944032,-0.038098629,-0.0577652,-0.079984215,-0.104790831,-0.132214694,-0.162279764,-0.195004143,-0.230399928,-0.268473077,-0.309223289,-0.352643911,-0.398721849,-0.447437513,-0.498764767,-0.552670912,-0.609116679,-0.668056248,-0.729437281,-0.793200985,-0.859282186,-0.927609426,-0.998105088,-1.070685527,-1.145261232,-1.221737003,-1.300012146,-1.379980688,-1.46153161,-1.544549093,-1.628912786,-1.714498086,-1.801176431,-1.88881561,-1.977280086,-2.066431323,-2.156128136,-2.246227035,-2.336582592,-2.427047804
0.110643551,0.098411242,0.082564579,0.063017825,0.0397077,0.012594378,-0.018337728,-0.053079375,-0.091596121,-0.133828178,-0.179690492,-0.229073048,-0.281841397,-0.337837414,-0.396880258,-0.458767544,-0.523276707,-0.590166541,-0.659178903,-0.730040561,-0.802465169,-0.876155343,-0.950804819,-1.026100677,-1.101725593,-1.177360111,-1.252684906,-1.327383009,-1.401141989,-1.47365605,-1.544628045,-1.61377137,-1.680811739,-1.745488814,-1.807557679,-1.866790159,-1.922975953,-1.975923609,-2.0254613,-2.07143743,-2.113721055,-2.152202126,-2.186791557,-2.217421127,-2.244043225,-2.266630445,-2.285175036,-2.299688236,-2.310199485
0.109666106,0.067734645,0.024821587,-0.019050409,-0.063857233,-0.109573341,-0.156171775,-0.203624187,-0.251900865,-0.300970759,-0.350801512,-0.401359497,-0.452609849,-0.504516508,-0.557042253,-0.610148754,-0.663796611,-0.717945404,-0.772553746,-0.827579331,-0.88297899,-0.938708748,-0.99472388,-1.050978973,-1.107427983,-1.164024303,-1.220720823,-1.277469996,-1.334223906,-1.390934332,-1.447552819,-1.504030746,-1.560319394,-1.616370016,-1.672133909,-1.727562482,-1.782607327,-1.837220288,-1.891353535,-1.944959626,-1.997991581,-2.05040295,-2.102147877,-2.153181171,-2.203458366,-2.252935788,-2.301570618,-2.34932095,-2.396145855
-0.074413217,-0.087693356,-0.100083235,-0.111702515,-0.122692532,-0.133215883,-0.143455785,-0.15361521,-0.163915792,-0.174596505,-0.185912129,-0.198131507,-0.211535594,-0.22641533,-0.243069338,-0.261801463,-0.282918192,-0.306725944,-0.333528284,-0.363623071,-0.397299559,-0.434835499,-0.476494251,-0.522521936,-0.573144675,-0.628565909,-0.688963869,-0.754489178,-0.825262655,-0.901373308,-0.982876561,-1.069792727,-1.162105747,-1.259762212,-1.362670675,-1.470701275,-1.583685671,-1.701417288,-1.823651894,-1.95010848,-2.080470462,-2.214387183,-2.351475707,-2.491322896,-2.633487743,-2.777503955,-2.922882753,-3.06911587,-3.21567872
-0.012680714,-0.137034117,-0.259432882,-0.371155231,-0.463640105,-0.529381786,-0.562806008,-0.561017993,-0.524318559,-0.456405432,-0.364211263,-0.257373514,-0.147378324,-0.046463922,0.03359735,0.08270101,0.093458769,0.061973409,-0.011746236,-0.123772942,-0.266646377,-0.430106098,-0.602086198,-0.76986227,-0.921232845,-1.045623046,-1.135015289,-1.184636321,-1.193357517,-1.163792092,-1.10209607,-1.017498273,-0.92159832,-0.827481852,-0.748710417,-0.698250628,-0.68741375,-0.72488182,-0.815897966,-0.961694627,-1.159221703,-1.401216475,-1.676628769,-1.971380777,-2.269405042,-2.553871418,-2.808489433,-3.018760702,-3.173059416
0.020250653,0.035713916,0.048455172,0.058333025,0.065211689,0.06896158,0.069459897,0.066591185,0.060247882,0.050330845,0.036749844,0.019424043,-0.00171756,-0.026735718,-0.055680555,-0.088591223,-0.125495592,-0.166409987,-0.211338959,-0.260275099,-0.313198906,-0.370078679,-0.43087048,-0.495518122,-0.563953213,-0.636095249,-0.711851752,-0.791118449,-0.873779503,-0.959707793,-1.048765229,-1.14080312,-1.235662576,-1.333174958,-1.433162364,-1.53543815,-1.639807488,-1.74606796,-1.854010176,-1.963418426,-2.07407135,-2.185742638,-2.298201745,-2.411214622,-2.524544461,-2.637952454,-2.75119855,-2.864042226,-2.976243251
0.136544595,0.131813311,0.123868424,0.112638023,0.098059529,0.080080048,0.058656691,0.033756847,0.005358431,-0.026549923,-0.0619687,-0.100887391,-0.143284423,-0.189127128,-0.238371761,-0.290963561,-0.346836857,-0.405915217,-0.46811164,-0.533328788,-0.601459267,-0.67238594,-0.745982284,-0.822112782,-0.900633348,-0.981391794,-1.06422832,-1.148976032,-1.235461501,-1.323505323,-1.412922727,-1.503524179,-1.595116016,-1.687501093,-1.780479432,-1.873848886,-1.967405809,-2.060945722,-2.154263982,-2.247156448,-2.339420139,-2.430853882,-2.521258952,-2.61043969,-2.698204117,-2.784364515,-2.868737995,-2.951147039,-3.031420019
0.013033826,0.035315074,0.056259112,0.075707216,0.093501141,0.109483864,0.123500339,0.135398269,0.145028883,0.152247722,0.156915414,0.158898459,0.158069995,0.154310548,0.147508773,0.137562165,0.124377739,0.107872688,0.087974995,0.064624005,0.037770958,0.007379466,-0.026574062,-0.064100048,-0.105195434,-0.149843434,-0.198013352,-0.249660461,-0.30472596,-0.363136989,-0.424806724,-0.489634542,-0.557506248,-0.628294387,-0.701858612,-0.778046128,-0.8566922,-0.937620727,-1.020644872,-1.10556776,-1.19218322,-1.280276583,-1.369625533,-1.460000986,-1.551168022,-1.642886837,-1.734913731,-1.827002113,-1.918903524
0.004837248,0.05514958,0.101118787,0.139231031,0.166147255,0.178956787,0.175404093,0.154063179,0.114438902,0.056982365,-0.016982216,-0.105410474,-0.205751284,-0.315192547,-0.430906334,-0.550259864,-0.670963309,-0.791134501,-0.909273194,-1.02415197,-1.134644949,-1.239527119,-1.33728422,-1.425974428,-1.503177873,-1.566058755,-1.611548678,-1.636641077,-1.63876782,-1.616213101,-1.568509203,-1.496755414,-1.403806333,-1.294288705,-1.174425322,-1.051668062,-0.934166583,-0.830121272,-0.747085634,-0.691292059,-0.667074396,-0.676451189,-0.718915778,-0.791456262,-0.888802559,-1.003872839,-1.128370586,-1.253469042,-1.370513187
0.065777244,0.088054449,0.106601194,0.12096982,0.130740923,0.135529688,0.134991941,0.128829814,0.116796907,0.098702883,0.074417372,0.043873152,0.007068495,-0.035931328,-0.084993456,-0.139917763,-0.200438117,-0.266224555,-0.336886358,-0.411975983,-0.490993794,-0.573393522,-0.658588385,-0.745957758,-0.8348543,-0.92461143,-1.01455103,-1.103991268,-1.192254406,-1.278674491,-1.362604803,-1.443424961,-1.520547574,-1.593424358,-1.661551625,-1.724475085,-1.781793899,-1.833163945,-1.878300264,-1.916978679,-1.949036586,-1.974372923,-1.992947364,-2.004778757,-2.009942875,-2.008569526,-2.000839099,-1.986978624,-1.967257414
-0.007490283,-0.084219071,-0.163542185,-0.245298092,-0.329312107,-0.415396958,-0.503353423,-0.592971063,-0.684029017,-0.776296886,-0.869535673,-0.963498795,-1.05793315,-1.152580236,-1.247177314,-1.341458608,-1.435156541,-1.528002982,-1.619730517,-1.71007372,-1.798770421,-1.885562968,-1.970199463,-2.052434973,-2.132032706,-2.208765138,-2.282415096,-2.352776777,-2.419656702,-2.482874603,-2.542264225,-2.597674057,-2.648967962,-2.696025734,-2.738743543,-2.777034303,-2.810827927,-2.840071496,-2.864729321,-2.884782916,-2.900230865,-2.911088607,-2.917388119,-2.919177521,-2.916520587,-2.909496184,-2.898197638,-2.882732025,-2.863219404
-0.018044067,-0.021287313,-0.024934615,-0.029080767,-0.033825682,-0.039273967,-0.045534425,-0.052719525,-0.060944798,-0.070328205,-0.080989444,-0.093049229,-0.106628517,-0.121847717,-0.138825861,-0.157679757,-0.178523123,-0.201465711,-0.226612432,-0.254062472,-0.283908426,-0.316235444,-0.351120401,-0.38863109,-0.428825461,-0.471750891,-0.517443507,-0.56592757,-0.617214907,-0.671304415,-0.72818164,-0.78781842,-0.850172618,-0.915187931,-0.982793784,-1.052905316,-1.125423454,-1.200235069,-1.277213235,-1.356217568,-1.437094657,-1.519678582,-1.603791512,-1.689244389,-1.775837688,-1.863362244,-1.951600154,-2.040325734,-2.129306538
0.038522093,0.033303106,0.02444247,0.011757442,-0.004907847,-0.025679768,-0.050652831,-0.079887623,-0.113409074,-0.151205098,-0.19322562,-0.239382021,-0.289547009,-0.343554933,-0.401202538,-0.462250163,-0.52642337,-0.593414992,-0.662887571,-0.734476172,-0.807791531,-0.882423494,-0.957944729,-1.033914632,-1.109883404,-1.18539624,-1.259997576,-1.333235339,-1.404665153,-1.473854445,-1.540386405,-1.60386374,-1.663912199,-1.720183807,-1.772359786,-1.820153124,-1.86331077,-1.901615435,-1.934886986,-1.962983411,-1.985801381,-2.003276377,-2.015382425,-2.022131419,-2.023572087,-2.019788592,-2.010898815,-1.997052342,-1.978428196
0.001348334,0.024525751,0.050526856,0.078031355,0.105552365,0.131631531,0.155055868,0.175063146,0.191499369,0.204894566,0.216431921,0.227799537,0.240932139,0.257669386,0.279375248,0.306576085,0.338680874,0.373843392,0.409012106,0.440189567,0.462891533,0.472760954,0.466258736,0.441328044,0.397917663,0.338256647,0.266798882,0.189800219,0.11454723,0.048317084,-0.00279751,-0.035025852,-0.047832666,-0.044435853,-0.031801863,-0.02006208,-0.021379876,-0.048387663,-0.11239186,-0.221596889,-0.379616067,-0.584511344,-0.828536387,-1.098656942,-1.377804218,-1.646701128,-1.886008397,-2.078485534,-2.210860731
0.001375535,0.033404813,0.068281737,0.103748946,0.137307118,0.166517241,0.189334531,0.20442398,0.211402939,0.21096057,0.204817631,0.195511864,0.186021332,0.179266557,0.177557714,0.182070882,0.192443735,0.20657353,0.220678409,0.229648211,0.227667391,0.209045781,0.169150383,0.105300631,0.017477589,-0.091291042,-0.214972278,-0.345040205,-0.471432175,-0.583846425,-0.673212625,-0.733122377,-0.760993443,-0.75876456,-0.732975957,-0.694176943,-0.655703426,-0.631969028,-0.636496743,-0.679969173,-0.768584377,-0.902968016,-1.077814972,-1.2823265,-1.501389205,-1.717329478,-1.911990742,-2.068835789,-2.174780352
0.002011285,0.040969293,0.084294643,0.129375908,0.173201992,0.212700349,0.245122208,0.268418174,0.281542141,0.284626531,0.278987329,0.266941521,0.251448736,0.235618781,0.222152451,0.212800307,0.20792966,0.206282217,0.204983464,0.199831875,0.185854793,0.158073662,0.112380357,0.046395791,-0.039831973,-0.143425204,-0.258673573,-0.377482107,-0.490253208,-0.587112322,-0.659320109,-0.700666646,-0.708625865,-0.685066974,-0.636373945,-0.572907661,-0.507845601,-0.45553483,-0.429578368,-0.440927625,-0.49626413,-0.596918788,-0.738500513,-0.911299936,-1.101415106,-1.292434704,-1.467429641,-1.610960784,-1.710816628
-0.026798053,-0.014435,-0.000174121,0.015814358,0.033326617,0.052126131,0.071944998,0.092485722,0.113423421,0.134408464,0.155069502,0.175016861,0.193846286,0.211142966,0.226485817,0.239451969,0.249621399,0.256581659,0.25993264,0.259291311,0.254296381,0.244612807,0.229936113,0.209996438,0.184562288,0.153443908,0.116496266,0.073621574,0.024771337,-0.030052117,-0.090794631,-0.157349776,-0.229558946,-0.307212034,-0.390048638,-0.477759827,-0.569990411,-0.666341713,-0.766374802,-0.869614145,-0.975551644,-1.083651004,-1.193352384,-1.304077269,-1.415233527,-1.526220563,-1.636434543,-1.745273598,-1.852142985
